0,-4159,-138.63,-2,-2
0.002,242.2,0,-2,-2
0.004,228.1,0,-2,-2
0.006,214.13,-0.022749,-2,-2
0.008,200.29,-0.068247,-2,-2
0.01,186.58,-0.13649,-2,-2
0.012,173.67,-0.20474,-2,-2
0.014,161.51,-0.27299,-2,-2
0.016,150.74,-0.31849,-2,-2
0.018,139.91,-0.38673,-2,-2
0.02,130.4,-0.43223,-2,-2
0.022,120.76,-0.50048,-2,-2
0.024,111,-0.59147,-2,-2
0.026,101.8,-0.68247,-2,-2
0.028,93.144,-0.77347,-2,-2
0.03,84.307,-0.88721,-2,-2
0.032,75.985,-1.001,-2,-2
0.034,69.513,-1.0692,-2,-2
0.036,62.052,-1.1829,-2,-2
0.038,54.344,-1.3194,-2,-2
0.04,47.084,-1.4559,-2,-2
0.042,40.247,-1.5924,-2,-2
0.044,33.126,-1.7517,-2,-2
0.046,26.42,-1.9109,-2,-2
0.048,20.104,-2.0702,-2,-2
0.05,14.156,-2.2294,-2,-2
0.052,8.5543,-2.3886,-2,-2
0.054,2.5964,-2.5706,-2,-2
0.056,-3.0146,-2.7526,-2,-2
0.058,-8.9812,-2.9574,-2,-2
0.06,-13.918,-3.1394,-2,-2
0.062,-19.932,-3.3669,-2,-2
0.064,-24.914,-3.5716,-2,-2
0.066,-29.605,-3.7763,-2,-2
0.068,-34.706,-4.0038,-2,-2
0.07,-39.509,-4.2313,-2,-2
0.072,-44.033,-4.4588,-2,-2
0.074,-48.294,-4.6863,-2,-2
0.076,-48.893,-4.8,-2,-2
0.078,-52.871,-5.0275,-2,-2
0.08,-57.299,-5.2778,-2,-2
0.082,-61.469,-5.528,-2,-2
0.084,-66.079,-5.801,-2,-2
0.086,-69.738,-6.0512,-2,-2
0.088,-73.867,-6.3242,-2,-2
0.09,-77.755,-6.5972,-2,-2
0.092,-80.734,-6.8474,-2,-2
0.094,-84.222,-7.1204,-2,-2
0.096,-87.507,-7.3934,-2,-2
0.098,-90.6,-7.6664,-2,-2
0.1,-94.196,-7.9621,-2,-2
0.102,-96.9,-8.2351,-2,-2
0.104,-100.13,-8.5309,-2,-2
0.106,-103.17,-8.8266,-2,-2
0.108,-106.03,-9.1223,-2,-2
0.11,-108.73,-9.4181,-2,-2
0.112,-111.27,-9.7138,-2,-2
0.114,-114.35,-10.032,-2,-2
0.116,-116.56,-10.328,-2,-2
0.118,-119.33,-10.647,-2,-2
0.12,-117.15,-10.806,-2,-2
0.122,-119.89,-11.124,-2,-2
0.124,-122.46,-11.443,-2,-2
0.126,-125.56,-11.784,-2,-2
0.128,-127.81,-12.102,-2,-2
0.13,-129.92,-12.421,-2,-2
0.132,-132.59,-12.762,-2,-2
0.134,-135.11,-13.103,-2,-2
0.136,-136.79,-13.422,-2,-2
0.138,-139.75,-13.786,-2,-2
0.14,-141.16,-14.104,-2,-2
0.142,-143.86,-14.468,-2,-2
0.144,-145.72,-14.81,-2,-2
0.146,-148.15,-15.174,-2,-2
0.148,-150.45,-15.538,-2,-2
0.15,-151.92,-15.879,-2,-2
0.152,-154.68,-16.266,-2,-2
0.154,-156.59,-16.63,-2,-2
0.156,-158.39,-16.994,-2,-2
0.158,-160.77,-17.38,-2,-2
0.16,-162.32,-17.744,-2,-2
0.162,-159.01,-17.949,-2,-2
0.164,-161.35,-18.336,-2,-2
0.166,-163.56,-18.722,-2,-2
0.168,-164.95,-19.086,-2,-2
0.17,-166.95,-19.473,-2,-2
0.172,-169.51,-19.883,-2,-2
0.174,-171.24,-20.269,-2,-2
0.176,-172.87,-20.656,-2,-2
0.178,-174.41,-21.043,-2,-2
0.18,-177.22,-21.475,-2,-2
0.182,-178.5,-21.862,-2,-2
0.184,-180.39,-22.271,-2,-2
0.186,-182.17,-22.681,-2,-2
0.188,-183.84,-23.09,-2,-2
0.19,-185.42,-23.5,-2,-2
0.192,-186.91,-23.909,-2,-2
0.194,-188.31,-24.319,-2,-2
0.196,-190.31,-24.751,-2,-2
0.198,-191.51,-25.16,-2,-2
0.2,-193.32,-25.593,-2,-2
0.202,-194.35,-26.002,-2,-2
0.204,-189.18,-26.207,-2,-2
0.206,-191.13,-26.639,-2,-2
0.208,-192.96,-27.071,-2,-2
0.21,-194.01,-27.481,-2,-2
0.212,-196.36,-27.936,-2,-2
0.214,-197.89,-28.368,-2,-2
0.216,-199.33,-28.8,-2,-2
0.218,-200.69,-29.232,-2,-2
0.22,-202.66,-29.687,-2,-2
0.222,-203.82,-30.12,-2,-2
0.224,-205.6,-30.575,-2,-2
0.226,-206.59,-31.007,-2,-2
0.228,-208.21,-31.462,-2,-2
0.23,-209.74,-31.917,-2,-2
0.232,-210.49,-32.349,-2,-2
0.234,-211.88,-32.804,-2,-2
0.236,-213.19,-33.259,-2,-2
0.238,-214.43,-33.714,-2,-2
0.24,-215.59,-34.169,-2,-2
0.242,-209.86,-34.396,-2,-2
0.244,-218.79,-35.102,-2,-2
0.246,-219.7,-35.557,-2,-2
0.248,-213.73,-35.784,-2,-2
0.25,-215.62,-36.262,-2,-2
0.252,-216.71,-36.717,-2,-2
0.254,-218.42,-37.195,-2,-2
0.256,-219.35,-37.65,-2,-2
0.258,-220.91,-38.127,-2,-2
0.26,-221.69,-38.582,-2,-2
0.262,-223.11,-39.06,-2,-2
0.264,-223.77,-39.515,-2,-2
0.266,-225.07,-39.993,-2,-2
0.268,-226.3,-40.47,-2,-2
0.27,-227.45,-40.948,-2,-2
0.272,-228.54,-41.426,-2,-2
0.274,-229.56,-41.904,-2,-2
0.276,-230.52,-42.381,-2,-2
