0.276,-249.72,-45.93,-2,-2
0.278,-252.24,-46.499,-2,-2
0.28,-253.93,-47.045,-2,-2
0.282,-254.84,-47.568,-2,-2
0.284,-256.38,-48.114,-2,-2
0.286,-257.83,-48.66,-2,-2
0.288,-257.83,-49.161,-2,-2
0.29,-259.87,-49.729,-2,-2
0.292,-261.12,-50.275,-2,-2
0.294,-262.97,-50.844,-2,-2
0.296,-264.04,-51.39,-2,-2
0.298,-265.04,-51.936,-2,-2
0.3,-265.3,-52.459,-2,-2
0.302,-266.92,-53.028,-2,-2
0.304,-267.75,-53.574,-2,-2
0.306,-268.54,-54.12,-2,-2
0.308,-269.96,-54.689,-2,-2
0.31,-270.62,-55.235,-2,-2
0.312,-271.24,-55.781,-2,-2
0.314,-272.5,-56.349,-2,-2
0.316,-273.01,-56.895,-2,-2
0.318,-265.31,-57.168,-2,-2
0.32,-266.92,-57.737,-2,-2
0.322,-268.43,-58.306,-2,-2
0.324,-269.86,-58.874,-2,-2
0.326,-271.21,-59.443,-2,-2
0.328,-272.48,-60.012,-2,-2
0.33,-272.99,-60.558,-2,-2
0.332,-274.84,-61.149,-2,-2
0.334,-275.89,-61.718,-2,-2
0.336,-276.89,-62.287,-2,-2
0.338,-277.82,-62.855,-2,-2
0.34,-278.71,-63.424,-2,-2
0.342,-280.22,-64.016,-2,-2
0.344,-281.65,-64.607,-2,-2
0.346,-282.31,-65.176,-2,-2
0.348,-282.93,-65.745,-2,-2
0.35,-284.2,-66.336,-2,-2
0.352,-284.71,-66.905,-2,-2
0.354,-285.87,-67.496,-2,-2
0.356,-286.97,-68.088,-2,-2
0.358,-288,-68.679,-2,-2
0.36,-280.1,-68.975,-2,-2
0.362,-280.85,-69.544,-2,-2
0.364,-282.24,-70.135,-2,-2
0.366,-282.86,-70.704,-2,-2
0.368,-284.14,-71.295,-2,-2
0.37,-285.33,-71.887,-2,-2
0.372,-286.46,-72.478,-2,-2
0.374,-287.52,-73.07,-2,-2
0.376,-288.52,-73.661,-2,-2
0.378,-290.15,-74.275,-2,-2
0.38,-290.99,-74.867,-2,-2
0.382,-291.79,-75.458,-2,-2
0.384,-293.23,-76.073,-2,-2
0.386,-294.58,-76.687,-2,-2
0.388,-295.17,-77.278,-2,-2
0.39,-297.09,-77.915,-2,-2
0.392,-297.53,-78.507,-2,-2
0.394,-297.95,-79.098,-2,-2
0.396,-299.71,-79.735,-2,-2
0.398,-300,-80.327,-2,-2
0.4,-300.27,-80.918,-2,-2
0.402,-301.21,-81.532,-2,-2
0.404,-292.54,-81.828,-2,-2
0.406,-293.93,-82.442,-2,-2
0.408,-295.24,-83.057,-2,-2
0.41,-297.16,-83.694,-2,-2
0.412,-297.6,-84.285,-2,-2
0.414,-299.37,-84.922,-2,-2
0.416,-300.37,-85.536,-2,-2
0.418,-301.3,-86.15,-2,-2
0.42,-302.86,-86.787,-2,-2
0.422,-302.97,-87.379,-2,-2
0.424,-304.44,-88.016,-2,-2
0.426,-305.82,-88.653,-2,-2
0.428,-305.75,-89.244,-2,-2
0.43,-307.06,-89.881,-2,-2
0.432,-307.6,-90.496,-2,-2
0.434,-308.8,-91.132,-2,-2
0.436,-309.92,-91.769,-2,-2
0.438,-310.3,-92.384,-2,-2
0.44,-311.34,-93.021,-2,-2
0.442,-312.32,-93.658,-2,-2
0.444,-312.56,-94.272,-2,-2
0.446,-303.91,-94.59,-2,-2
0.448,-305.32,-95.227,-2,-2
0.45,-306.65,-95.864,-2,-2
0.452,-307.9,-96.501,-2,-2
0.454,-309.08,-97.138,-2,-2
0.456,-310.19,-97.775,-2,-2
0.458,-311.92,-98.435,-2,-2
0.46,-312.18,-99.049,-2,-2
0.462,-313.11,-99.686,-2,-2
0.464,-313.98,-100.32,-2,-2
0.466,-314.81,-100.96,-2,-2
0.468,-316.27,-101.62,-2,-2
0.47,-316.96,-102.26,-2,-2
0.472,-317.61,-102.89,-2,-2
0.474,-318.22,-103.53,-2,-2
0.476,-318.8,-104.17,-2,-2
0.478,-319.34,-104.8,-2,-2
0.48,-320.54,-105.46,-2,-2
0.482,-321.66,-106.12,-2,-2
0.484,-322.04,-106.76,-2,-2
0.486,-322.39,-107.4,-2,-2
0.488,-323.41,-108.06,-2,-2
0.49,-314.81,-108.4,-2,-2
0.492,-315.59,-109.04,-2,-2
0.494,-317,-109.7,-2,-2
0.496,-317.65,-110.33,-2,-2
0.498,-318.94,-110.99,-2,-2
0.5,-320.16,-111.65,-2,-2
0.502,-320.63,-112.29,-2,-2
0.504,-321.75,-112.95,-2,-2
0.506,-322.8,-113.61,-2,-2
0.508,-323.79,-114.27,-2,-2
0.51,-324.05,-114.91,-2,-2
0.512,-325.65,-115.59,-2,-2
0.514,-325.79,-116.22,-2,-2
0.516,-326.61,-116.88,-2,-2
0.518,-327.38,-117.54,-2,-2
0.52,-328.11,-118.2,-2,-2
0.522,-329.48,-118.89,-2,-2
0.524,-330.08,-119.55,-2,-2
0.526,-330.65,-120.21,-2,-2
0.528,-330.5,-120.84,-2,-2
0.53,-331.05,-121.5,-2,-2
0.532,-322.01,-121.84,-2,-2
0.534,-323.73,-122.53,-2,-2
0.536,-324.67,-123.19,-2,-2
0.538,-325.55,-123.85,-2,-2
0.54,-325.7,-124.48,-2,-2
0.542,-326.53,-125.14,-2,-2
0.544,-326.62,-125.78,-2,-2
0.546,-328.07,-126.46,-2,-2
0.548,-329.44,-127.14,-2,-2
0.55,-330.73,-127.83,-2,-2
0.552,-329.9,-128.44,-2,-2
0.554,-330.48,-129.1,-2,-2
0.556,-332.39,-129.81,-2,-2
0.558,-333.51,-130.49,-2,-2
0.56,-333.88,-131.15,-2,-2
0.562,-334.22,-131.81,-2,-2
0.564,-334.55,-132.47,-2,-2
0.566,-334.18,-133.1,-2,-2
0.568,-335.19,-133.79,-2,-2
0.57,-336.83,-134.49,-2,-2
0.572,-336.32,-135.13,-2,-2
0.574,-326.29,-135.45,-2,-2
0.576,-327.08,-136.11,-2,-2
0.578,-328.51,-136.79,-2,-2
0.58,-329.85,-137.47,-2,-2
0.582,-329.75,-138.11,-2,-2
0.584,-331.02,-138.79,-2,-2
0.586,-332.22,-139.47,-2,-2
0.588,-332.66,-140.13,-2,-2
0.59,-333.08,-140.79,-2,-2
0.592,-333.48,-141.45,-2,-2
0.594,-335.21,-142.16,-2,-2
0.596,-334.8,-142.8,-2,-2
0.598,-335.78,-143.48,-2,-2
0.6,-336.7,-144.16,-2,-2
0.602,-336.2,-144.8,-2,-2
0.604,-337.09,-145.48,-2,-2
0.606,-337.94,-146.16,-2,-2
0.608,-338.05,-146.82,-2,-2
0.61,-338.15,-147.48,-2,-2
0.612,-338.94,-148.16,-2,-2
0.614,-338.99,-148.82,-2,-2
0.616,-339.04,-149.48,-2,-2
0.618,-329.53,-149.82,-2,-2
0.62,-330.13,-150.48,-2,-2
0.622,-330.7,-151.14,-2,-2
0.624,-331.92,-151.83,-2,-2
0.626,-333.06,-152.51,-2,-2
0.628,-333.46,-153.17,-2,-2
0.63,-334.51,-153.85,-2,-2
0.632,-334.82,-154.51,-2,-2
0.634,-335.8,-155.19,-2,-2
0.636,-336.03,-155.85,-2,-2
0.638,-336.94,-156.54,-2,-2
0.64,-337.11,-157.2,-2,-2
0.642,-337.27,-157.86,-2,-2
0.644,-338.1,-158.54,-2,-2
0.646,-338.2,-159.2,-2,-2
0.648,-338.98,-159.88,-2,-2
0.65,-339.03,-160.54,-2,-2
0.652,-339.76,-161.22,-2,-2
0.654,-339.77,-161.88,-2,-2
0.656,-339.77,-162.54,-2,-2
0.658,-340.46,-163.22,-2,-2
0.66,-330.19,-163.54,-2,-2
0.662,-331.43,-164.23,-2,-2
0.664,-332.61,-164.91,-2,-2
0.666,-332.35,-165.54,-2,-2
0.668,-333.47,-166.23,-2,-2
0.67,-334.52,-166.91,-2,-2
0.672,-334.83,-167.57,-2,-2
0.674,-335.81,-168.25,-2,-2
0.676,-336.04,-168.91,-2,-2
0.678,-336.95,-169.59,-2,-2
0.68,-337.12,-170.25,-2,-2
0.682,-337.96,-170.94,-2,-2
0.684,-338.07,-171.6,-2,-2
0.686,-338.17,-172.26,-2,-2
0.688,-338.95,-172.94,-2,-2
0.69,-339.69,-173.62,-2,-2
0.692,-339.7,-174.28,-2,-2
0.694,-339.71,-174.94,-2,-2
0.696,-339.72,-175.6,-2,-2
0.698,-340.41,-176.28,-2,-2
0.7,-340.37,-176.94,-2,-2
0.702,-330.11,-177.26,-2,-2
0.704,-331.36,-177.94,-2,-2
0.706,-331.85,-178.6,-2,-2
0.708,-332.32,-179.26,-2,-2
0.71,-333.44,-179.94,-2,-2
0.712,-333.81,-180.6,-2,-2
0.714,-334.85,-181.29,-2,-2
0.716,-335.14,-181.95,-2,-2
0.718,-336.1,-182.63,-2,-2
0.72,-336.32,-183.29,-2,-2
0.722,-336.52,-183.95,-2,-2
0.724,-337.4,-184.63,-2,-2
0.726,-338.22,-185.31,-2,-2
0.728,-337.64,-185.95,-2,-2
0.73,-338.45,-186.63,-2,-2
0.732,-338.53,-187.29,-2,-2
0.734,-338.61,-187.95,-2,-2
0.736,-338.68,-188.61,-2,-2
0.738,-339.43,-189.29,-2,-2
0.74,-340.14,-189.98,-2,-2
0.742,-340.12,-190.64,-2,-2
0.744,-330.55,-190.98,-2,-2
0.746,-331.09,-191.64,-2,-2
0.748,-332.29,-192.32,-2,-2
0.75,-333.41,-193,-2,-2
0.752,-333.78,-193.66,-2,-2
0.754,-334.82,-194.34,-2,-2
0.756,-335.11,-195,-2,-2
0.758,-335.39,-195.66,-2,-2
0.76,-335.65,-196.32,-2,-2
0.762,-335.89,-196.98,-2,-2
0.764,-336.81,-197.67,-2,-2
0.766,-336.99,-198.33,-2,-2
0.768,-337.15,-198.99,-2,-2
0.77,-338.67,-199.69,-2,-2
0.772,-338.74,-200.35,-2,-2
0.774,-339.49,-201.03,-2,-2
0.776,-340.19,-201.72,-2,-2
0.778,-340.86,-202.4,-2,-2
0.78,-340.8,-203.06,-2,-2
0.782,-340.74,-203.72,-2,-2
0.784,-342.06,-204.42,-2,-2
0.786,-342.61,-205.1,-2,-2
0.788,-332.21,-205.42,-2,-2
0.79,-333.34,-206.11,-2,-2
0.792,-333.72,-206.77,-2,-2
0.794,-334.08,-207.43,-2,-2
0.796,-335.1,-208.11,-2,-2
0.798,-336.06,-208.79,-2,-2
0.8,-336.28,-209.45,-2,-2
0.802,-336.49,-210.11,-2,-2
0.804,-336.68,-210.77,-2,-2
0.806,-337.55,-211.45,-2,-2
0.808,-338.37,-212.13,-2,-2
0.81,-339.14,-212.82,-2,-2
0.812,-339.18,-213.48,-2,-2
0.814,-339.22,-214.14,-2,-2
0.816,-339.94,-214.82,-2,-2
0.818,-340.61,-215.5,-2,-2
0.82,-341.25,-216.18,-2,-2
0.822,-341.17,-216.84,-2,-2
0.824,-341.78,-217.53,-2,-2
0.826,-342.35,-218.21,-2,-2
0.828,-342.2,-218.87,-2,-2
0.83,-331.83,-219.19,-2,-2
0.832,-332.98,-219.87,-2,-2
0.834,-333.38,-220.53,-2,-2
0.836,-334.44,-221.21,-2,-2
0.838,-334.75,-221.87,-2,-2
0.84,-335.73,-222.55,-2,-2
0.842,-336.66,-223.24,-2,-2
0.844,-336.84,-223.9,-2,-2
0.846,-337.7,-224.58,-2,-2
0.848,-337.83,-225.24,-2,-2
0.85,-338.63,-225.92,-2,-2
0.852,-339.38,-226.6,-2,-2
0.854,-339.41,-227.26,-2,-2
0.856,-340.12,-227.94,-2,-2
0.858,-340.1,-228.6,-2,-2
0.86,-340.09,-229.26,-2,-2
0.862,-340.76,-229.95,-2,-2
0.864,-340.7,-230.61,-2,-2
0.866,-341.34,-231.29,-2,-2
0.868,-331.01,-231.61,-2,-2
0.87,-342.45,-232.63,-2,-2
0.872,-342.3,-233.29,-2,-2
0.874,-331.92,-233.61,-2,-2
0.876,-333.06,-234.29,-2,-2
0.878,-334.14,-234.97,-2,-2
0.88,-334.47,-235.63,-2,-2
0.882,-335.47,-236.32,-2,-2
0.884,-335.72,-236.98,-2,-2
0.886,-336.65,-237.66,-2,-2
0.888,-337.52,-238.34,-2,-2
0.89,-337.65,-239,-2,-2
0.892,-338.46,-239.68,-2,-2
0.894,-339.23,-240.37,-2,-2
0.896,-339.26,-241.03,-2,-2
0.898,-339.3,-241.69,-2,-2
0.9,-340.01,-242.37,-2,-2
0.902,-340,-243.03,-2,-2
0.904,-340.68,-243.71,-2,-2
0.906,-340.63,-244.37,-2,-2
0.908,-341.27,-245.05,-2,-2
0.91,-341.19,-245.71,-2,-2
0.912,-341.79,-246.39,-2,-2
0.914,-341.68,-247.05,-2,-2
0.916,-332.02,-247.4,-2,-2
0.918,-332.47,-248.06,-2,-2
0.92,-332.9,-248.71,-2,-2
0.922,-333.99,-249.4,-2,-2
0.924,-335.7,-250.1,-2,-2
0.926,-335.94,-250.76,-2,-2
0.928,-336.17,-251.42,-2,-2
0.93,-337.06,-252.1,-2,-2
0.932,-337.91,-252.79,-2,-2
0.934,-338.02,-253.45,-2,-2
0.936,-338.13,-254.11,-2,-2
0.938,-338.91,-254.79,-2,-2
0.94,-339.65,-255.47,-2,-2
0.942,-339.66,-256.13,-2,-2
0.944,-340.36,-256.81,-2,-2
0.946,-340.33,-257.47,-2,-2
0.948,-340.98,-258.16,-2,-2
0.95,-341.6,-258.84,-2,-2
0.952,-341.5,-259.5,-2,-2
0.954,-342.08,-260.18,-2,-2
0.956,-342.64,-260.86,-2,-2
0.958,-343.16,-261.55,-2,-2
0.96,-332.73,-261.86,-2,-2
0.962,-333.83,-262.55,-2,-2
0.964,-334.86,-263.23,-2,-2
0.966,-335.15,-263.89,-2,-2
0.968,-336.11,-264.57,-2,-2
0.97,-336.32,-265.23,-2,-2
0.972,-337.21,-265.91,-2,-2
0.974,-338.05,-266.6,-2,-2
0.976,-338.15,-267.26,-2,-2
0.978,-338.25,-267.91,-2,-2
0.98,-338.35,-268.57,-2,-2
0.982,-339.12,-269.26,-2,-2
0.984,-339.16,-269.92,-2,-2
0.986,-339.88,-270.6,-2,-2
0.988,-339.88,-271.26,-2,-2
0.99,-339.88,-271.92,-2,-2
0.992,-340.56,-272.6,-2,-2
0.994,-341.2,-273.28,-2,-2
0.996,-341.12,-273.94,-2,-2
0.998,-340.37,-274.58,-2,-2
1,-341.02,-275.26,-2,-2
1.002,-330.72,-275.58,-2,-2
1.004,-331.25,-276.24,-2,-2
1.006,-332.43,-276.92,-2,-2
1.008,-333.55,-277.61,-2,-2
1.01,-335.28,-278.31,-2,-2
1.012,-336.23,-278.99,-2,-2
1.014,-335.76,-279.63,-2,-2
1.016,-335.99,-280.29,-2,-2
1.018,-336.9,-280.97,-2,-2
1.02,-337.07,-281.63,-2,-2
1.022,-337.24,-282.29,-2,-2
1.024,-337.39,-282.95,-2,-2
1.026,-336.85,-283.59,-2,-2
1.028,-337.71,-284.27,-2,-2
1.03,-337.83,-284.93,-2,-2
1.032,-337.95,-285.59,-2,-2
1.034,-338.74,-286.27,-2,-2
1.036,-338.81,-286.93,-2,-2
1.038,-339.55,-287.62,-2,-2
1.04,-340.25,-288.3,-2,-2
1.042,-340.23,-288.96,-2,-2
1.044,-329.97,-289.28,-2,-2
1.046,-330.55,-289.94,-2,-2
1.048,-331.09,-290.6,-2,-2
1.05,-332.96,-291.3,-2,-2
1.052,-333.36,-291.96,-2,-2
1.054,-333.06,-292.6,-2,-2
1.056,-334.14,-293.28,-2,-2
1.058,-335.15,-293.96,-2,-2
1.06,-335.43,-294.62,-2,-2
1.062,-335.69,-295.28,-2,-2
1.064,-336.61,-295.96,-2,-2
1.066,-337.48,-296.65,-2,-2
1.068,-337.62,-297.31,-2,-2
1.07,-337.75,-297.97,-2,-2
1.072,-338.56,-298.65,-2,-2
1.074,-338.63,-299.31,-2,-2
1.076,-338.7,-299.97,-2,-2
1.078,-338.09,-300.61,-2,-2
1.08,-338.19,-301.27,-2,-2
1.082,-338.97,-301.95,-2,-2
1.084,-339.02,-302.61,-2,-2
1.086,-329.52,-302.95,-2,-2
1.088,-330.12,-303.61,-2,-2
1.09,-331.37,-304.29,-2,-2
1.092,-331.86,-304.95,-2,-2
1.094,-332.33,-305.61,-2,-2
1.096,-332.08,-306.25,-2,-2
1.098,-331.85,-306.88,-2,-2
1.1,-332.32,-307.54,-2,-2
1.102,-333.44,-308.23,-2,-2
1.104,-333.81,-308.89,-2,-2
1.106,-333.48,-309.52,-2,-2
1.108,-334.54,-310.21,-2,-2
1.11,-334.85,-310.87,-2,-2
1.112,-334.46,-311.5,-2,-2
1.114,-334.09,-312.14,-2,-2
1.116,-335.79,-312.84,-2,-2
1.118,-337.39,-313.55,-2,-2
1.12,-336.85,-314.19,-2,-2
1.122,-336.34,-314.82,-2,-2
1.124,-326.31,-315.14,-2,-2
1.126,-337.34,-316.14,-2,-2
1.128,-338.17,-316.83,-2,-2
1.13,-328.03,-317.14,-2,-2
1.132,-329.4,-317.83,-2,-2
1.134,-330.01,-318.49,-2,-2
1.136,-330.58,-319.15,-2,-2
1.138,-329.76,-319.76,-2,-2
1.14,-329.66,-320.4,-2,-2
1.142,-328.89,-321.01,-2,-2
1.144,-329.53,-321.67,-2,-2
1.146,-330.13,-322.33,-2,-2
1.148,-330.01,-322.97,-2,-2
1.15,-330.59,-323.63,-2,-2
1.152,-331.81,-324.31,-2,-2
1.154,-332.28,-324.97,-2,-2
1.156,-332.72,-325.63,-2,-2
1.158,-333.14,-326.29,-2,-2
1.16,-333.53,-326.95,-2,-2
1.162,-333.89,-327.61,-2,-2
1.164,-334.24,-328.27,-2,-2
1.166,-334.57,-328.93,-2,-2
1.168,-334.19,-329.56,-2,-2
1.17,-334.52,-330.22,-2,-2
1.172,-325.28,-330.57,-2,-2
1.174,-325.45,-331.2,-2,-2
1.176,-326.29,-331.86,-2,-2
1.178,-327.08,-332.52,-2,-2
1.18,-327.82,-333.18,-2,-2
1.182,-329.2,-333.86,-2,-2
1.184,-329.82,-334.52,-2,-2
1.186,-329.73,-335.16,-2,-2
1.188,-330.32,-335.82,-2,-2
1.19,-330.87,-336.48,-2,-2
1.192,-331.39,-337.14,-2,-2
1.194,-331.89,-337.8,-2,-2
1.196,-333.03,-338.48,-2,-2
1.198,-333.43,-339.14,-2,-2
1.2,-333.12,-339.78,-2,-2
1.202,-333.51,-340.44,-2,-2
1.204,-333.88,-341.1,-2,-2
1.206,-334.23,-341.76,-2,-2
1.208,-334.56,-342.42,-2,-2
1.21,-334.87,-343.08,-2,-2
1.212,-335.16,-343.74,-2,-2
1.214,-335.43,-344.4,-2,-2
1.216,-325.45,-344.72,-2,-2
1.218,-325.61,-345.35,-2,-2
1.22,-327.12,-346.04,-2,-2
1.222,-327.86,-346.69,-2,-2
1.224,-328.56,-347.35,-2,-2
1.226,-328.54,-347.99,-2,-2
1.228,-329.19,-348.65,-2,-2
1.23,-329.82,-349.31,-2,-2
1.232,-330.4,-349.97,-2,-2
1.234,-330.95,-350.63,-2,-2
1.236,-331.47,-351.29,-2,-2
1.238,-331.96,-351.95,-2,-2
1.24,-331.74,-352.59,-2,-2
1.242,-332.21,-353.25,-2,-2
1.244,-331.97,-353.88,-2,-2
1.246,-333.11,-354.57,-2,-2
1.248,-332.82,-355.2,-2,-2
1.25,-332.55,-355.84,-1.92,2
1.252,-332.98,-356.5,-1.84,2
1.254,-332.69,-357.14,-1.76,2
1.256,-333.11,-357.8,-1.68,2
1.258,-323.27,-358.11,-1.6,2
1.26,-324.23,-358.77,-1.52,2
1.262,-325.14,-359.43,-1.44,2
1.264,-325.32,-360.07,-1.36,2
1.266,-325.48,-360.71,-1.28,2
1.268,-324.95,-361.32,-1.2,2
1.27,-325.14,-361.96,-1.12,2
1.272,-325.31,-362.6,-1.04,2
1.274,-326.16,-363.26,-0.96,2
1.276,-325.59,-363.87,-0.88,2
1.278,-325.06,-364.48,-0.8,2
1.28,-323.87,-365.08,-0.72,2
1.282,-323.44,-365.69,-0.64,2
1.284,-322.35,-366.28,-0.56,2
1.286,-319.95,-366.83,-0.48,2
1.288,-319.75,-367.44,-0.4,2
1.29,-318.19,-368.01,-0.32,2
1.292,-315.36,-368.53,-0.24,2
1.294,-314.74,-369.13,-0.16,2
1.296,-312.79,-369.67,-0.08,2
1.298,-310.27,-370.19,1.7764e-15,2
1.3,-308.58,-370.74,0.08,2
1.302,-298.12,-370.99,0.16,2
1.304,-296.45,-371.51,0.24,2
1.306,-294.88,-372.04,0.32,2
1.308,-292.73,-372.54,0.4,2
1.31,-290.01,-373.02,0.48,2
1.312,-287.45,-373.49,0.56,2
1.314,-284.36,-373.95,0.64,2
1.316,-281.45,-374.4,0.72,2
1.318,-278.03,-374.84,0.8,2
1.32,-275.49,-375.29,0.88,2
1.322,-271.73,-375.7,0.96,2
1.324,-268.19,-376.11,1.04,2
1.326,-264.17,-376.5,1.12,2
1.328,-259.71,-376.86,1.2,2
1.33,-255.5,-377.22,1.28,2
1.332,-251.54,-377.59,1.36,2
1.334,-247.13,-377.93,1.44,2
1.336,-242.29,-378.25,1.52,2
1.338,-237.74,-378.57,1.6,2
1.34,-232.08,-378.84,1.68,2
1.342,-226.76,-379.11,1.76,2
1.344,-217.65,-379.25,1.84,2
1.346,-212.48,-379.5,1.92,2
1.348,-206.93,-379.73,2,2
1.35,-201.7,-379.95,2,2
1.352,-195.42,-380.14,2,2
1.354,-189.5,-380.32,2,2
1.356,-183.92,-380.5,2,2
1.358,-177.31,-380.64,2,2
1.36,-171.08,-380.77,2,2
1.362,-164.52,-380.89,2,2
1.364,-157.67,-380.98,2,2
1.366,-151.22,-381.07,2,2
1.368,-144.46,-381.14,2,2
1.37,-138.1,-381.2,2,2
1.372,-130.74,-381.23,2,2
1.374,-123.81,-381.25,2,2
1.376,-117.28,-381.27,2,2
1.378,-110.45,-381.27,2,2
1.38,-103.33,-381.25,2,2
1.382,-96.634,-381.23,2,2
1.384,-90.324,-381.2,2,2
1.386,-84.382,-381.18,2,2
1.388,-78.103,-381.14,2,2
1.39,-72.189,-381.09,2,2
1.392,-66.62,-381.05,2,2
1.394,-60.693,-380.98,2,2
1.396,-54.429,-380.89,2,2
1.398,-49.212,-380.82,2,2
